timestamp,BTC_close,BTC_low,BTC_high,BTC_volume,BTC_average,BTC_HLPercent
1487721600.0,1110.77,1108.55,1131.09,291019.38,0.0,0.01992768037910331
1487743200.0,1116.09,1110.37,1119.99,195035.19,0.0,0.008589362405021578
1487764800.0,1131.92,1116.09,1132.96,303089.03,0.0,0.01489019912441756
1487786400.0,1126.0,1124.79,1138.97,393552.49,0.0,0.012449845035426801
1487808000.0,1129.1,1120.0,1135.0,189329.04,0.0,0.013215859030837005
1487829600.0,1143.0,1126.45,1144.0,321928.79,0.0,0.015340909090909051
1487851200.0,1155.11,1142.99,1160.0,485459.98,0.0,0.014663793103448269
1487872800.0,1188.0,1155.11,1195.0,940262.94,0.0,0.0333807531380754
1487894400.0,1214.99,1177.21,1225.0,941506.34,0.0,0.03901224489795915
1487916000.0,1168.73,1107.51,1218.52,4056655.56,0.0,0.09110232084824213
1487937600.0,1200.0,1163.0,1209.0,1140594.32,0.0,0.0380479735318445
1487959200.0,1188.11,1161.38,1200.0,879367.82,0.0,0.032183333333333244
1487980800.0,1177.21,1176.23,1191.11,327781.74,0.0,0.012492548966929909
1488002400.0,1185.0,1171.5,1188.89,324271.29,0.0,0.01462708913356164
1488024000.0,1142.5,1129.0,1185.0,1479490.29,0.0,0.04725738396624472
1488045600.0,1153.0,1142.5,1158.99,502925.2,0.0,0.01422790533136611
1488067200.0,1158.25,1134.0,1161.67,283129.89,0.0,0.02381915690342358
1488088800.0,1173.98,1151.0,1179.98,257152.53,0.0,0.02455973830064918
1488110400.0,1174.73,1167.0,1189.0,326056.77,0.0,0.018502943650126155
1488132000.0,1179.0,1172.0,1182.27,349781.99,0.0,0.00868667901579164
1488153600.0,1179.88,1171.37,1192.99,435732.77,0.0,0.0181225324604566
1488175200.0,1185.03,1175.0,1186.44,185630.84,0.0,0.009642291224166459
1488196800.0,1191.0,1172.0,1199.0,561150.33,0.0,0.022518765638031693
1488218400.0,1192.2,1189.0,1198.0,271053.99,0.0,0.007512520868113523
1488240000.0,1200.49,1180.0,1208.09,792951.09,0.0,0.023251578938655166
1488261600.0,1188.66,1183.65,1201.79,325288.9,0.0,0.015094151224423463
1488283200.0,1193.99,1178.11,1195.55,610510.31,0.0,0.014587428380243449
1488304800.0,1185.0,1183.13,1199.0,438883.79,0.0,0.013236030025020759
1488326400.0,1194.92,1183.0,1198.01,394284.87,0.0,0.012529110775369147
1488348000.0,1198.27,1185.5,1200.95,375204.13,0.0,0.012864815354511049
1488369600.0,1222.0,1198.3,1234.48,1441876.55,0.0,0.029307886721534625
1488391200.0,1234.0,1217.6,1234.0,1072370.62,0.0,0.01329011345218808
1488412800.0,1222.0,1212.26,1238.55,745203.56,0.0,0.02122643413669207
1488434400.0,1234.99,1218.0,1235.0,663014.87,0.0,0.013765182186234818
1488456000.0,1279.31,1228.54,1279.47,2349746.0,0.0,0.03980554448326265
1488477600.0,1258.43,1241.43,1279.5,2225852.67,0.0,0.029753810082063258
1488499200.0,1258.13,1252.5,1273.8,872338.67,0.0,0.01672162034856332
1488520800.0,1288.5,1258.13,1292.88,1113738.85,0.0,0.026877977847905448
1488542400.0,1274.89,1265.0,1294.97,1760330.84,0.0,0.023143393283242105
1488564000.0,1287.95,1260.3,1288.0,842025.31,0.0,0.02150621118012426
1488585600.0,1281.94,1280.65,1291.53,385805.51,0.0,0.008424117132393272
1488607200.0,1277.5,1277.5,1290.0,351128.47,0.0,0.009689922480620155
1488628800.0,1250.2,1235.0,1280.99,2278867.57,0.0,0.03590191960905238
1488650400.0,1267.99,1250.2,1270.49,555225.9,0.0,0.015970216215790728
1488672000.0,1261.83,1251.2,1270.0,389650.06,0.0,0.014803149606299177
1488693600.0,1258.84,1241.08,1263.58,779636.01,0.0,0.01780654964466041
1488715200.0,1276.08,1253.01,1278.56,508491.03,0.0,0.01998341884620194
1488736800.0,1276.0,1265.0,1280.0,657712.31,0.0,0.01171875
1488758400.0,1277.54,1267.75,1283.59,469026.52,0.0,0.012340389065044071
1488780000.0,1283.31,1271.01,1285.1,464696.17,0.0,0.01096412730526801
1488801600.0,1279.78,1271.0,1287.0,483961.73,0.0,0.012432012432012432
1488823200.0,1274.31,1273.0,1280.78,472585.29,0.0,0.0060744233982416755
1488844800.0,1268.99,1258.0,1282.0,308388.2,0.0,0.0187207488299532
1488866400.0,1197.9,1169.05,1275.07,2437378.57,0.0,0.08314837616758294
1488888000.0,1251.12,1182.5,1255.2,2271084.84,0.0,0.05791905672402808
1488909600.0,1231.26,1226.1,1253.0,1008036.41,0.0,0.021468475658419865
1488931200.0,1182.21,1168.0,1243.64,1646606.72,0.0,0.060821459586375554
1488952800.0,1205.6,1157.0,1224.79,1860058.02,0.0,0.05534826378399559
1488974400.0,1190.0,1175.0,1213.91,1276759.09,0.0,0.03205344712540475
1488996000.0,1146.0,1143.0,1196.0,1819744.57,0.0,0.04431438127090301
1489017600.0,1152.0,1135.0,1162.71,1103320.0,0.0,0.023832253958424744
1489039200.0,1168.0,1152.0,1187.25,1455265.09,0.0,0.02969046114971573
1489060800.0,1202.94,1165.0,1210.0,1631437.48,0.0,0.0371900826446281
1489082400.0,1192.91,1184.1,1204.97,907321.52,0.0,0.017319933276347226
1489104000.0,1194.0,1188.8,1205.99,972090.39,0.0,0.014253849534407462
1489125600.0,1198.68,1171.03,1206.0,873723.31,0.0,0.028996683250414615
1489147200.0,1253.99,1189.0,1365.0,6099971.21,0.0,0.12893772893772895
1489168800.0,1113.0,1000.0,1289.0,10140239.36,0.0,0.22420480993017844
1489190400.0,1147.49,1105.0,1149.89,1865019.01,0.0,0.03903851672768708
1489212000.0,1179.99,1145.0,1200.0,2198912.04,0.0,0.04583333333333333
1489233600.0,1184.97,1171.16,1195.0,2066539.85,0.0,0.01994979079497901
1489255200.0,1175.0,1150.0,1184.97,1652045.61,0.0,0.029511295644615496
1489276800.0,1178.9,1166.72,1182.99,641601.18,0.0,0.0137532861647182
1489298400.0,1172.31,1169.0,1181.99,977687.07,0.0,0.010989940693237683
1489320000.0,1218.11,1169.01,1227.0,2719724.99,0.0,0.04726161369193155
1489341600.0,1224.4,1215.0,1232.3,1364277.14,0.0,0.014038789255862985
1489363200.0,1208.92,1171.0,1239.0,1831066.26,0.0,0.05488297013720742
1489384800.0,1230.8,1199.0,1234.97,1855336.9,0.0,0.02912621359223303
1489406400.0,1233.0,1216.35,1249.0,3454365.75,0.0,0.02614091273018422
1489428000.0,1237.0,1215.24,1244.89,1846535.44,0.0,0.02381736538971322
1489449600.0,1225.58,1222.0,1240.0,1031391.61,0.0,0.014516129032258065
1489471200.0,1235.7,1220.5,1239.99,747395.14,0.0,0.015717868692489464
1489492800.0,1253.49,1230.0,1260.0,1259288.88,0.0,0.023809523809523808
1489514400.0,1243.22,1239.0,1259.99,1323656.78,0.0,0.016658862371923593
1489536000.0,1250.0,1241.58,1255.0,555189.92,0.0,0.010693227091633523
1489557600.0,1250.0,1245.0,1254.11,622697.12,0.0,0.007264115587946752
1489579200.0,1250.57,1242.99,1256.3,2130346.54,0.0,0.010594603199872599
1489600800.0,1255.0,1245.11,1267.51,1702007.01,0.0,0.01767244439886083
1489622400.0,1192.0,1175.0,1265.2,3504003.06,0.0,0.07129307619348722
1489644000.0,1203.0,1180.03,1224.96,2335284.84,0.0,0.03667874869383495
1489665600.0,1218.89,1171.0,1218.89,3740877.32,0.0,0.03928984567926564
1489687200.0,1166.0,1119.31,1219.1,4933116.55,0.0,0.08185546714789596
1489708800.0,1105.03,1080.0,1173.99,3988990.8,0.0,0.0800603071576419
1489730400.0,1128.99,1052.0,1133.56,4548005.49,0.0,0.07195031581918906
1489752000.0,1131.0,1115.54,1164.8,4782567.39,0.0,0.042290521978021973
1489773600.0,1070.0,1061.0,1131.0,4413102.97,0.0,0.0618921308576481
1489795200.0,1060.9,1049.0,1095.07,2934923.87,0.0,0.04207036993068931
1489816800.0,1081.53,1055.0,1092.51,2284788.87,0.0,0.0343337818418138
1489838400.0,1002.59,936.0,1083.49,10326260.47,0.0,0.13612492962556186
1489860000.0,966.0,935.0,1004.88,4540899.51,0.0,0.06954064166865695
1489881600.0,1002.99,965.0,1012.65,3725385.41,0.0,0.047054757319903204
1489903200.0,992.0,973.0,1011.69,1836807.17,0.0,0.038242940031037224
1489924800.0,1032.99,982.78,1050.0,3204041.6,0.0,0.06401904761904764
1489946400.0,1015.1,1000.0,1063.45,3441095.3,0.0,0.059664300155155434
1489968000.0,1025.39,1010.0,1047.26,1267826.85,0.0,0.03557855737830146
1489989600.0,1045.0,1010.76,1045.0,1314275.73,0.0,0.032765550239234456
1490011200.0,1044.0,1036.0,1053.49,1530073.4,0.0,0.01660196110072237
1490032800.0,1036.88,1011.68,1053.37,1494606.18,0.0,0.03957773621804299
1490054400.0,1082.0,1034.0,1086.88,2227056.32,0.0,0.04865302517297227
1490076000.0,1085.09,1063.12,1085.93,1570024.94,0.0,0.021005037157091316
1490097600.0,1112.0,1080.51,1123.4,3548893.41,0.0,0.03817874310129971
1490119200.0,1117.97,1076.0,1120.0,2417942.6,0.0,0.039285714285714285
1490140800.0,1099.0,1086.0,1118.0,1057341.03,0.0,0.028622540250447227
1490162400.0,1062.3,1044.99,1100.45,3213532.37,0.0,0.05039756463265031
1490184000.0,1016.91,1005.71,1072.49,4314318.04,0.0,0.062266314837434354
1490205600.0,1037.69,986.22,1050.85,3016795.46,0.0,0.06150259313888746
1490227200.0,1020.0,1002.52,1045.99,1240199.78,0.0,0.04155871471046571
1490248800.0,1043.12,1020.0,1057.0,1055636.48,0.0,0.03500473036896878
1490270400.0,1036.66,1034.34,1056.27,1054111.93,0.0,0.02076173705586646
1490292000.0,1034.99,1020.56,1046.89,1757740.91,0.0,0.025150684408104147
1490313600.0,1014.2,992.01,1037.5,1934333.56,0.0,0.04384578313253013
1490335200.0,991.99,980.99,1020.0,2387587.88,0.0,0.03824509803921568
1490356800.0,983.5,955.0,998.04,4336246.88,0.0,0.04312452406717162
1490378400.0,942.51,930.1,987.24,4723231.71,0.0,0.05787853004335317
1490400000.0,905.01,903.0,967.4,3463031.92,0.0,0.06657018813314035
1490421600.0,909.0,888.98,944.0,3788853.53,0.0,0.05828389830508473
1490443200.0,950.33,909.0,955.0,3174415.82,0.0,0.048167539267015703
1490464800.0,971.95,938.6,980.08,3113226.17,0.0,0.04232307566729248
1490486400.0,969.49,955.0,976.0,1717857.26,0.0,0.02151639344262295
1490508000.0,971.0,948.42,981.46,1100203.09,0.0,0.03366413302630782
1490529600.0,984.9,973.0,1008.49,3286637.59,0.0,0.035191226487124326
1490551200.0,963.04,951.0,990.0,2313821.7,0.0,0.03939393939393939
1490572800.0,971.94,957.67,980.0,915419.27,0.0,0.022785714285714326
1490594400.0,990.28,967.0,996.0,1259250.15,0.0,0.029116465863453816
1490616000.0,1022.99,987.82,1033.79,4621245.74,0.0,0.044467445032356584
1490637600.0,1040.25,1010.0,1046.52,2869707.93,0.0,0.03489660971601114
1490659200.0,1027.57,1025.43,1045.68,1486510.3,0.0,0.019365389029148496
1490680800.0,1065.69,1025.44,1065.7,1920724.16,0.0,0.03777798630008444
1490702400.0,1047.0,1046.41,1066.0,2250923.24,0.0,0.01837711069418379
1490724000.0,1042.34,1015.5,1047.0,2129760.35,0.0,0.03008595988538682
1490745600.0,1029.84,1008.0,1045.0,1729967.46,0.0,0.0354066985645933
1490767200.0,1051.0,1012.1,1057.98,1885555.16,0.0,0.043365659086183096
1490788800.0,1030.3,1030.0,1055.54,1227398.84,0.0,0.02419614604846805
1490810400.0,1040.0,1021.0,1045.0,1306190.13,0.0,0.022966507177033493
1490832000.0,1043.0,1038.33,1053.29,966792.11,0.0,0.014203115950972702
1490853600.0,1030.69,1026.26,1048.86,1884420.57,0.0,0.021547203630608386
1490875200.0,1034.49,1022.0,1040.0,2516039.28,0.0,0.01730769230769231
1490896800.0,1040.59,1026.0,1044.27,2161313.32,0.0,0.017495475308109954
1490918400.0,1046.14,1036.79,1058.56,2692069.94,0.0,0.020565674123337346
1490940000.0,1042.13,1041.0,1055.48,2253085.6,0.0,0.013718876719596788
1490961600.0,1074.96,1042.12,1095.0,3845432.78,0.0,0.04829223744292247
1490983200.0,1081.36,1068.15,1086.5,1881575.23,0.0,0.016889093419235994
1491004800.0,1084.38,1074.0,1085.99,1044098.3,0.0,0.011040617316918211
1491026400.0,1096.05,1082.0,1107.11,1954312.03,0.0,0.022680673103846864
1491048000.0,1078.29,1072.0,1105.0,1945431.46,0.0,0.02986425339366516
1491069600.0,1095.87,1069.0,1097.0,1390738.06,0.0,0.02552415679124886
1491091200.0,1086.99,1081.67,1095.05,761443.88,0.0,0.012218620154330746
1491112800.0,1089.04,1081.68,1100.1,3168379.39,0.0,0.016743932369784425
1491134400.0,1092.05,1075.0,1111.6,7283008.64,0.0,0.0329255127743792
1491156000.0,1106.63,1082.07,1140.0,5965886.62,0.0,0.050815789473684266
1491177600.0,1142.17,1101.01,1150.0,6237257.82,0.0,0.042600000000000006
1491199200.0,1135.57,1120.41,1147.33,3546237.45,0.0,0.023463171014442095
1491220800.0,1139.59,1126.0,1142.86,2684422.91,0.0,0.014752463118842117
1491242400.0,1151.21,1130.0,1161.0,4925480.53,0.0,0.026701119724375538
1491264000.0,1149.99,1140.19,1159.79,2742878.04,0.0,0.016899611136498773
1491285600.0,1147.99,1140.0,1164.43,2794981.77,0.0,0.02098022208290757
1491307200.0,1135.59,1122.38,1150.91,3392374.55,0.0,0.02478907994543446
1491328800.0,1143.9,1131.88,1149.0,1616658.6,0.0,0.01489991296779799
1491350400.0,1134.0,1130.0,1147.88,1543809.54,0.0,0.01557654110185743
1491372000.0,1127.27,1113.49,1140.71,3052357.22,0.0,0.02386233135503329
1491393600.0,1123.86,1120.97,1132.57,2364504.09,0.0,0.010242192535560636
1491415200.0,1139.99,1121.4,1139.99,3422743.68,0.0,0.016307160589127904
1491436800.0,1154.56,1137.23,1166.63,2612092.8,0.0,0.025200792024892286
1491458400.0,1180.31,1150.05,1180.5,2800908.55,0.0,0.02579415501905976
1491480000.0,1174.42,1162.94,1184.06,2369946.37,0.0,0.017836933939158396
1491501600.0,1193.92,1174.04,1220.0,7024601.7,0.0,0.03767213114754101
1491523200.0,1181.92,1176.52,1200.0,1922323.16,0.0,0.01956666666666668
1491544800.0,1193.73,1180.27,1200.49,2632818.87,0.0,0.01684312239169008
1491566400.0,1191.71,1185.0,1198.78,2754933.16,0.0,0.011495019936935863
1491588000.0,1197.58,1190.0,1208.0,2398945.54,0.0,0.014900662251655629
1491609600.0,1199.36,1181.0,1207.76,1729427.89,0.0,0.022156719878121473
1491631200.0,1198.0,1189.39,1202.25,1074324.73,0.0,0.01069661052193795
1491652800.0,1190.66,1186.25,1198.0,1193829.73,0.0,0.009808013355592655
1491674400.0,1189.68,1172.4,1191.7,1944876.99,0.0,0.01619535117898796
1491696000.0,1189.0,1184.0,1195.59,1122532.44,0.0,0.009693958631303306
1491717600.0,1183.11,1180.0,1192.14,1070039.49,0.0,0.01018336772526725
1491739200.0,1220.28,1180.45,1226.94,3058652.85,0.0,0.03789101341548894
1491760800.0,1216.54,1211.13,1227.32,1782394.8,0.0,0.013191343740833547
1491782400.0,1213.2,1211.07,1224.0,802757.05,0.0,0.01056372549019613
1491804000.0,1225.24,1210.99,1228.99,1079964.77,0.0,0.014646172873660485
1491825600.0,1217.72,1217.0,1225.0,1513816.88,0.0,0.006530612244897959
1491847200.0,1219.49,1202.0,1222.0,1313523.49,0.0,0.016366612111292964
1491868800.0,1209.98,1205.98,1222.64,808846.34,0.0,0.01362625139043388
1491890400.0,1219.09,1205.98,1219.09,971817.22,0.0,0.010753923008145339
1491912000.0,1238.31,1217.8,1244.81,1655861.1,0.0,0.021698090471638235
1491933600.0,1235.99,1227.29,1246.17,1126614.19,0.0,0.015150420889605838
1491955200.0,1234.01,1224.15,1240.24,1046855.79,0.0,0.012973295491195186
1491976800.0,1232.76,1220.57,1237.69,1816315.98,0.0,0.013832219699601772
1491998400.0,1227.8,1221.0,1236.09,1836107.27,0.0,0.012207848943038063
1492020000.0,1227.0,1221.0,1235.0,1815026.67,0.0,0.011336032388663968
1492041600.0,1223.34,1218.09,1240.0,1907269.48,0.0,0.017669354838709742
1492063200.0,1205.0,1180.0,1223.32,2866270.89,0.0,0.03541183010169043
1492084800.0,1170.74,1160.99,1209.5,3026481.96,0.0,0.04010748243075651
1492106400.0,1186.0,1168.03,1191.09,1760749.53,0.0,0.019360417768598467
1492128000.0,1197.79,1183.98,1199.87,1183781.22,0.0,0.01324310133597796
1492149600.0,1194.0,1185.0,1210.99,1391775.84,0.0,0.02146177920544349
1492171200.0,1217.49,1193.0,1221.73,2098525.02,0.0,0.023515834104098302
1492192800.0,1207.5,1201.73,1218.14,1100783.88,0.0,0.01347135797199015
1492214400.0,1204.0,1197.0,1213.99,933494.78,0.0,0.0139951729421165
1492236000.0,1206.17,1203.0,1212.29,691886.98,0.0,0.0076631829017808975
1492257600.0,1210.86,1206.0,1218.0,1489942.66,0.0,0.009852216748768473
1492279200.0,1194.54,1185.99,1211.72,1831845.53,0.0,0.021234278546198807
1492300800.0,1207.29,1190.0,1210.0,778509.83,0.0,0.01652892561983471
1492322400.0,1207.3,1205.39,1210.83,675597.06,0.0,0.00449278594022268
1492344000.0,1211.99,1201.11,1211.99,784282.87,0.0,0.008976971757192805
1492365600.0,1212.5,1210.0,1217.0,1014636.67,0.0,0.005751848808545604
1492387200.0,1209.53,1205.26,1212.56,805993.39,0.0,0.0060203206439268615
1492408800.0,1209.49,1205.99,1217.0,1144843.37,0.0,0.009046836483155293
1492430400.0,1229.89,1206.0,1240.0,2282255.93,0.0,0.027419354838709678
1492452000.0,1238.99,1222.56,1240.48,3263929.25,0.0,0.014446020895137425
1492473600.0,1253.75,1236.5,1262.55,2743351.13,0.0,0.02063284622391189
1492495200.0,1267.66,1251.0,1270.0,1874791.77,0.0,0.014960629921259842
1492516800.0,1265.0,1253.65,1279.99,3154495.62,0.0,0.020578285767857498
1492538400.0,1268.04,1261.5,1273.74,1682437.13,0.0,0.009609496443544216
1492560000.0,1268.99,1260.6,1272.0,1113159.89,0.0,0.008962264150943467
1492581600.0,1265.99,1257.0,1271.18,1648422.97,0.0,0.011154989851948632
1492603200.0,1267.02,1259.1,1272.99,1471328.88,0.0,0.01091131902057369
1492624800.0,1262.88,1262.0,1293.0,2307207.75,0.0,0.02397525135344161
1492646400.0,1265.0,1260.0,1270.06,1077392.96,0.0,0.007920885627450629
1492668000.0,1273.21,1262.25,1277.49,1258315.04,0.0,0.011929643284878949
1492689600.0,1310.9,1268.0,1328.0,4336745.95,0.0,0.045180722891566265
1492711200.0,1306.65,1290.99,1313.0,1956634.89,0.0,0.016763137852246757
1492732800.0,1321.17,1305.55,1326.21,1455790.65,0.0,0.01557822667601668
1492754400.0,1329.33,1312.0,1334.99,1463053.35,0.0,0.01722110277979611
1492776000.0,1314.99,1308.0,1331.36,2795182.51,0.0,0.017545968032688306
1492797600.0,1328.0,1314.99,1329.53,1109817.08,0.0,0.01093619549765704
1492819200.0,1319.87,1318.0,1329.97,915745.67,0.0,0.009000203012098038
1492840800.0,1313.7,1313.1,1325.75,970002.53,0.0,0.009541768810107555
1492862400.0,1317.75,1291.63,1322.53,2923063.5,0.0,0.02336430931623469
1492884000.0,1346.0,1317.6,1349.0,2062204.32,0.0,0.023276501111934834
1492905600.0,1342.07,1336.91,1354.1,2238467.11,0.0,0.012694778819880237
1492927200.0,1342.63,1338.71,1351.0,1531934.41,0.0,0.009096965210954822
1492948800.0,1349.85,1336.33,1366.9,2461421.59,0.0,0.02236447435803655
1492970400.0,1352.19,1340.64,1355.32,1230944.3,0.0,0.010831390372753177
1492992000.0,1351.0,1348.09,1357.76,1599872.98,0.0,0.00712202451095928
1493013600.0,1336.41,1325.95,1351.0,2592093.18,0.0,0.018541820873427057
1493035200.0,1340.3,1330.0,1341.59,1383755.14,0.0,0.00863900297408293
1493056800.0,1347.39,1337.2,1354.99,1531512.91,0.0,0.013129248186333452
1493078400.0,1347.22,1341.09,1350.0,1369835.16,0.0,0.006600000000000061
1493100000.0,1364.89,1345.34,1365.0,2221271.71,0.0,0.014402930402930463
1493121600.0,1372.73,1355.18,1378.99,1759549.41,0.0,0.017266260088905607
1493143200.0,1371.3,1366.0,1380.81,1279349.04,0.0,0.01072558860379049
1493164800.0,1368.0,1364.65,1378.34,1328239.08,0.0,0.0099322373289608
1493186400.0,1386.5,1366.09,1386.5,1672063.34,0.0,0.014720519293184336
1493208000.0,1410.99,1386.0,1412.93,3495005.91,0.0,0.01905968448543103
1493229600.0,1398.62,1395.0,1412.93,1651929.6,0.0,0.012689942176894866
1493251200.0,1414.99,1390.0,1414.99,1210496.04,0.0,0.017660902197188678
1493272800.0,1412.0,1398.71,1418.88,2396795.2,0.0,0.014215437528191299
1493294400.0,1434.39,1396.83,1438.88,3443245.13,0.0,0.02922411875903493
1493316000.0,1439.38,1420.87,1448.88,2826477.57,0.0,0.01933217381701743
1493337600.0,1431.99,1420.1,1450.0,3360038.01,0.0,0.020620689655172476
1493359200.0,1383.0,1370.74,1432.82,3460415.43,0.0,0.043327145070560104
1493380800.0,1390.0,1378.83,1408.8,2758553.5,0.0,0.0212734241908007
1493402400.0,1413.29,1369.54,1425.99,2455812.02,0.0,0.039586532864886885
1493424000.0,1423.77,1405.38,1429.69,2449957.56,0.0,0.017003686113772877
1493445600.0,1412.54,1406.47,1425.9,3289513.62,0.0,0.013626481520443273
1493467200.0,1420.0,1404.12,1423.54,2673400.0,0.0,0.013642047290557395
1493488800.0,1424.63,1417.5,1438.0,2738243.35,0.0,0.014255910987482615
1493510400.0,1424.4,1415.0,1430.0,1864483.38,0.0,0.01048951048951049
1493532000.0,1414.81,1407.2,1432.33,1934464.01,0.0,0.017544839527203846
1493553600.0,1415.2,1411.11,1430.0,2622460.64,0.0,0.01320979020979028
1493575200.0,1435.08,1402.0,1442.75,3100293.92,0.0,0.02824467163403223
1493596800.0,1464.78,1429.01,1466.6,3312941.42,0.0,0.025630710486840257
1493618400.0,1458.99,1446.31,1466.88,3230118.09,0.0,0.014022960296684229
1493640000.0,1521.82,1456.67,1585.16,9308391.52,0.0,0.08105806353932726
1493661600.0,1529.99,1512.31,1568.06,4186944.75,0.0,0.035553486473731875
1493683200.0,1557.99,1520.0,1562.89,2104696.41,0.0,0.027442750289527796
1493704800.0,1587.21,1538.59,1615.02,3367894.41,0.0,0.047324491337568615
1493726400.0,1566.51,1554.3,1601.79,2937614.46,0.0,0.029648081209147272
1493748000.0,1561.9,1510.0,1569.91,3160848.42,0.0,0.03816142326630194
1493769600.0,1556.0,1556.0,1594.0,1858722.8,0.0,0.02383939774153074
1493791200.0,1566.47,1550.0,1575.73,2383530.34,0.0,0.016328939602596904
1493812800.0,1600.0,1545.3,1600.0,5374667.2,0.0,0.03418750000000003
1493834400.0,1615.62,1590.0,1628.88,5443936.24,0.0,0.02386916163253285
1493856000.0,1599.97,1599.97,1626.27,3577510.81,0.0,0.016171976363088512
1493877600.0,1620.32,1597.0,1634.81,3472605.19,0.0,0.023128069928615526
1493899200.0,1666.0,1620.28,1666.66,5621771.01,0.0,0.027828111312445315
1493920800.0,1603.89,1515.0,1699.13,13657353.62,0.0,0.10836722322600395
1493942400.0,1651.73,1600.79,1659.23,5103406.4,0.0,0.03522115680164899
1493964000.0,1627.57,1588.91,1663.97,7459479.61,0.0,0.04510898633989792
1493985600.0,1581.0,1454.12,1640.33,13423980.2,0.0,0.11351984051989542
1494007200.0,1543.4,1510.0,1595.0,6410318.5,0.0,0.05329153605015674
1494028800.0,1570.79,1540.34,1591.99,4411727.09,0.0,0.03244367112858755
1494050400.0,1588.45,1560.0,1591.37,3751714.99,0.0,0.01971257469978691
1494072000.0,1581.72,1550.04,1590.8,5233581.49,0.0,0.02562232838823233
1494093600.0,1598.2,1572.1,1629.48,8000825.4,0.0,0.03521368780224373
1494115200.0,1603.0,1590.61,1614.97,4191360.52,0.0,0.01508387152702535
1494136800.0,1599.46,1573.61,1609.58,7131875.86,0.0,0.022347444675008404
1494158400.0,1585.17,1568.0,1600.63,7176922.79,0.0,0.02038572312152097
1494180000.0,1620.15,1575.21,1657.0,11923342.0,0.0,0.04936028968014482
1494201600.0,1675.67,1609.99,1682.1,11446921.18,0.0,0.04286903275667315
1494223200.0,1664.98,1649.02,1690.0,7496381.55,0.0,0.02424852071005918
1494244800.0,1665.31,1643.73,1673.56,8230898.28,0.0,0.01782427878295366
1494266400.0,1705.67,1660.29,1723.99,8513256.62,0.0,0.03694917023880651
1494288000.0,1735.99,1690.09,1769.0,6348565.26,0.0,0.044607122668174154
1494309600.0,1797.29,1725.1,1798.88,10607572.72,0.0,0.04101440896557869
1494331200.0,1788.99,1739.57,1798.79,6089961.76,0.0,0.0329221309880531
1494352800.0,1758.51,1702.0,1813.8,7985282.83,0.0,0.06163854890285586
1494374400.0,1755.18,1705.1,1763.89,5312808.24,0.0,0.0333297427844141
1494396000.0,1769.29,1742.98,1781.21,4576119.29,0.0,0.02146293811510154
1494417600.0,1790.0,1762.0,1816.38,5812928.94,0.0,0.029938669221198266
1494439200.0,1799.99,1756.28,1805.0,3888329.76,0.0,0.026991689750692535
1494460800.0,1860.8,1757.41,1860.8,5537013.76,0.0,0.05556212381771274
1494482400.0,1876.19,1838.96,1900.99,6392183.41,0.0,0.032630366282831565
1494504000.0,1872.31,1851.5,1893.0,4028529.25,0.0,0.021922873745377706
1494525600.0,1860.1,1811.0,1876.25,7151066.53,0.0,0.03477681545636242
1494547200.0,1793.64,1759.55,1876.88,5610081.91,0.0,0.06251331997783563
1494568800.0,1830.0,1796.0,1858.85,3887512.21,0.0,0.033811227371762065
1494590400.0,1812.48,1800.0,1844.52,5562853.63,0.0,0.024136360679201083
1494612000.0,1735.7,1704.0,1814.0,7610711.69,0.0,0.06063947078280044
1494633600.0,1735.09,1651.95,1744.0,7564058.26,0.0,0.05278096330275227
1494655200.0,1761.01,1697.43,1761.01,2948035.14,0.0,0.03610428106597914
1494676800.0,1779.86,1730.11,1780.0,1591878.38,0.0,0.028028089887640505
1494698400.0,1822.18,1765.0,1828.56,3383352.27,0.0,0.034759592247451516
1494720000.0,1824.36,1808.27,1849.0,3120933.17,0.0,0.02202812330989725
1494741600.0,1820.0,1807.21,1855.0,3005356.84,0.0,0.02576280323450133
1494763200.0,1789.62,1785.58,1835.0,2941037.87,0.0,0.026931880108991866
1494784800.0,1826.0,1776.77,1830.0,2827534.11,0.0,0.029087431693989082
1494806400.0,1783.99,1766.0,1835.0,4317094.81,0.0,0.03760217983651226
1494828000.0,1778.0,1721.0,1789.14,3921000.3,0.0,0.03808533708932789
1494849600.0,1747.3,1720.0,1784.5,5446703.58,0.0,0.03614457831325301
1494871200.0,1771.09,1727.88,1786.0,4311180.26,0.0,0.03254199328107497
1494892800.0,1728.0,1719.0,1777.68,7578682.42,0.0,0.03300931551235321
1494914400.0,1760.0,1728.0,1776.99,4193116.29,0.0,0.027569091553694736
1494936000.0,1787.3,1753.33,1799.99,4626153.24,0.0,0.02592236623536802
1494957600.0,1787.0,1775.99,1798.99,4137554.55,0.0,0.012784951556150951
1494979200.0,1853.13,1770.13,1855.0,9863815.12,0.0,0.04575202156334226
1495000800.0,1872.99,1839.01,1895.98,6423751.75,0.0,0.030047785314191094
1495022400.0,1865.0,1861.05,1897.9,3964087.37,0.0,0.01941619684914913
1495044000.0,1872.99,1834.0,1878.05,5161444.6,0.0,0.023455179574558695
1495065600.0,1880.05,1852.28,1890.15,5145809.19,0.0,0.020035446922202004
1495087200.0,1874.01,1860.0,1899.96,4863113.7,0.0,0.021032021726773212
1495108800.0,1920.28,1864.09,1940.88,4864144.49,0.0,0.0395645274308562
