timestamp,BTC_close,BTC_low,BTC_high,BTC_volume,BTC_HLPercent
1591423200,9616.3,9539.13,9640,3391466.78,0.010463693
1591444800,9691.49,9581.31,9695.95,2149929.12,0.011823493
1591466400,9616.34,9585.47,9735.23,2939588.73,0.015383304
1591488000,9673.84,9607,9718.23,1832611.08,0.0114455
1591509600,9667.46,9631.48,9717.56,3025369.66,0.008858191
1591531200,9578.9,9561.36,9680.13,5171847.15,0.012269463
1591552800,9504.67,9396.35,9604.08,7084569.07,0.021629349
1591574400,9745.96,9495.28,9805.2,5947628.17,0.031607718
1591596000,9744.84,9705.35,9776.78,3603670.3,0.007306086
1591617600,9744.54,9639.43,9808.16,3418744.84,0.017203023
1591639200,9721.85,9658.57,9751.39,3044632.58,0.009518643
1591660800,9779,9680.53,9795.36,2148711.94,0.011722897
1591682400,9695.16,9571.87,9869.38,4886693.46,0.030144751
1591704000,9720.46,9626.35,9721.43,2826477.68,0.009780454
1591725600,9709.82,9675.76,9749.45,4796004,0.007558375
1591747200,9774.31,9690.31,9830,4750265.68,0.01421058
1591768800,9769.79,9734.98,9810,3379995.79,0.007647299
1591790400,9731.06,9708,9784.58,1829599.62,0.007826601
1591812000,9775.56,9722.68,9778.51,3145319.23,0.005709459
1591833600,9882.68,9712.55,9990.89,6504416.8,0.02785938
1591855200,9885,9853.91,9960,5346559.05,0.010651606
1591876800,9789.97,9750,9888.32,5382782.52,0.01398822
1591898400,9384.71,9111,9796.43,12145382.19,0.069967325
1591920000,9276.38,9230.89,9397.72,4203575.08,0.017752178
1591941600,9383.89,9241.99,9395.92,2322453.26,0.016382643
1591963200,9496.67,9366.65,9511.61,3258131.71,0.015240322
1591984800,9332.96,9305,9555.42,4822186.46,0.026207116
1592006400,9463.7,9323.87,9486.12,1582368.06,0.017103937
1592028000,9413.12,9367.78,9475.01,559755.59,0.011317138
1592049600,9399.99,9386.67,9467.55,534101.76,0.008542865
1592071200,9427.28,9394.56,9441.38,275293.78,0.004959021
1592092800,9474.56,9353.46,9490.24,1597900.23,0.014412702
1592114400,9435.5,9421.81,9479.99,303484.14,0.006137137
1592136000,9428.69,9386,9443.95,1699607.95,0.006136204
1592157600,9397.06,9306.9,9434.42,2044143.17,0.013516464
1592179200,9339.94,9236.55,9412.37,1486432.98,0.018679674
1592200800,9044.92,9002.87,9366.71,4765207.88,0.038843948
1592222400,9113.03,8916.26,9161.24,5080419.65,0.026740922
1592244000,9338.84,9049.99,9400.14,5525620.99,0.037249445
1592265600,9423.97,9333.45,9496.3,4618327.06,0.017148784
1592287200,9540.22,9374.05,9576.23,3259039.33,0.021112693
1592308800,9506.95,9456.19,9549.99,2692090.52,0.009822
1592330400,9468.53,9404.44,9585.07,3847774.95,0.018844933
1592352000,9523.52,9455.24,9533.12,1602311.15,0.008169414
1592373600,9446.24,9424,9531.99,1826653.74,0.011329219
1592395200,9477.54,9433.77,9532.76,1322943.85,0.010384191
1592416800,9401.99,9357.78,9559.67,3275057.88,0.02111893
1592438400,9463.58,9228.52,9470.4,3090425.25,0.025540632
1592460000,9422.25,9401.08,9466.72,1174476.27,0.006933764
1592481600,9431.97,9385,9481.63,1791967.11,0.010191286
1592503200,9403.78,9376.32,9442.44,2150551.51,0.007002427
1592524800,9386.02,9280,9414.81,2133149.94,0.014318929
1592546400,9326.65,9246.44,9386.02,3676950.27,0.014871053
1592568000,9386.39,9263.66,9438.1,2805833.68,0.018482534
1592589600,9314.59,9294.32,9428.02,3401671.13,0.014181132
1592611200,9306.47,9260.82,9347.04,1747681.47,0.009224311
1592632800,9311.45,9290,9347.04,989141.68,0.006102467
1592654400,9327.67,9176.9,9371.4,2947976.31,0.020754636
1592676000,9273.24,9236.94,9334.19,2302155.92,0.010418687
1592697600,9359.13,9273.29,9395,1917316.3,0.012954763
1592719200,9386.63,9346.18,9399.9,961508.97,0.005714954
1592740800,9355.3,9332.8,9416.38,1187233.05,0.008876022
1592762400,9350.21,9326.2,9386.01,1098186.06,0.00637225
1592784000,9296.84,9285,9351.46,1117781.73,0.007106912
1592805600,9419.88,9279.97,9447.41,1711696.51,0.017723376
1592827200,9458.56,9404,9467.22,1518634.63,0.006677779
1592848800,9586.37,9447.46,9620.04,3860357.82,0.017939634
1592870400,9682.74,9526.11,9771.3,3061689.8,0.025092874
1592892000,9626.1,9605.31,9713.51,1388012.55,0.011139125
1592913600,9632.92,9577.75,9662.63,1732617.37,0.008784358
1592935200,9658.48,9614.04,9688.62,1716057.52,0.007697691
1592956800,9623.96,9591.04,9677.85,1823383.25,0.008969968
1592978400,9646.98,9613.52,9665.3,906150.06,0.005357309
1593000000,9330.25,9323.15,9667.26,6639174.51,0.035595401
1593021600,9308.9,9210.46,9427.02,5239583.39,0.022972265
1593043200,9296.95,9242.4,9341.53,2050288.17,0.010611752
1593064800,9179.43,9012,9304.93,5013323.48,0.031481161
1593086400,9258.51,9146.94,9328.79,2915288.89,0.019493418
1593108000,9280.86,9165.34,9293.53,2573158.33,0.013793467
1593129600,9251.71,9220,9336.3,1744143.55,0.012456755
1593151200,9217.89,9190,9294.25,1311430.32,0.011216612
1593172800,9183.78,9094.11,9253.93,2576413.25,0.0172705
1593194400,9156.05,9050,9227.32,2872277.51,0.019216847
1593216000,9164.51,9135.02,9215.33,1872377.15,0.008714826
1593237600,9167.95,9109,9185.4,2029566.35,0.008317547
1593259200,9158.67,9132.65,9194.3,1714135.39,0.006705241
1593280800,9081.71,9059,9177.41,2566443.5,0.012902333
1593302400,9010.88,8846.07,9106.05,5266742.77,0.02855025
1593324000,8963.49,8938.17,9014.93,1878729.45,0.008514764
1593345600,9043.77,8963.49,9073.74,7056010.73,0.012150447
1593367200,9153.19,9014.64,9186,5096508.12,0.018654474
1593388800,9113.18,9075.75,9164.72,995124.09,0.00970788
1593410400,9113.49,9086.33,9142.96,773278.22,0.006193837
1593432000,9094.54,9064.33,9136.79,1826861.71,0.007930575
1593453600,9161.86,9029.1,9163.51,3701208.57,0.01466796
1593475200,9188.92,9135.08,9235.4,2799495.72,0.010862551
1593496800,9128.67,9120,9204.05,2089325.78,0.00913185
1593518400,9153.35,9115.48,9172.48,1663250.36,0.006214241
1593540000,9146.08,9067.45,9187.31,3739029.56,0.013046256
1593561600,9135.73,9100,9170.18,2344061.92,0.007653067
1593583200,9146.47,9094.59,9159.21,1883126.81,0.007055194
1593604800,9156.82,9127.57,9190.54,1725251.42,0.00685161
1593626400,9275.38,9135.41,9292.32,3619566.88,0.016885988
1593648000,9230.36,9210,9276.96,1378348.83,0.007217882
1593669600,9209.8,9207.16,9259.44,790893.28,0.00564613
1593691200,9194.29,9169,9215.56,1412760.25,0.005052325
1593712800,9066.81,8941.44,9255.5,5591434.95,0.033932256
1593734400,9085.51,9028.51,9149,2563524.18,0.013169745
1593756000,9108.78,9067.76,9122.97,1859580.81,0.006051757
1593777600,9097.93,9044.85,9122.97,1542666.19,0.008563001
1593799200,9085.85,9080.43,9120,1559881.84,0.004338816
1593820800,9062.03,9043.13,9104.17,1298422.79,0.00670462
1593842400,9090,9046.28,9097.99,810301.59,0.005683673
1593864000,9059.87,9054.45,9090,943346.85,0.003910891
1593885600,9165.62,9043.95,9188,1833151.19,0.015678058
1593907200,9133.7,9109.29,9188.98,1051793.91,0.008672344
1593928800,9073.97,9068,9140,808750.12,0.007877462
1593950400,9035.69,8994.17,9083.76,2246988.23,0.009862656
1593972000,9031.43,9002,9067.56,1157943.4,0.00723017
1593993600,9074,8900,9096.65,1882729.6,0.021617848
1594015200,9109.99,9058.23,9117.49,1415481.73,0.006499596
1594036800,9217.69,9106.45,9235,2857226.99,0.01391987
1594058400,9307.79,9194.56,9343.04,3838392.02,0.015892044
1594080000,9344.65,9258.1,9372.8,2997099.95,0.012237538
1594101600,9282.3,9260,9380,2060692.81,0.012793177
1594123200,9269.91,9223.09,9282.3,1646053.04,0.006378807
1594144800,9276.91,9236.75,9287.71,2380261.39,0.005486821
1594166400,9254.84,9206.02,9282.11,2152104.79,0.00819749
1594188000,9270.56,9233.46,9320,3023395.9,0.009285408
1594209600,9309.53,9262.2,9310,2713003.04,0.005134264
1594231200,9419.65,9286.11,9467.63,4565056.54,0.019172697
1594252800,9437.2,9406.86,9466.07,2390200.66,0.006254972
1594274400,9379.85,9362,9440,1533663.37,0.008262712
1594296000,9403.27,9352,9415.43,1675684.78,0.006736814
1594317600,9208.48,9170,9430.8,5817878.85,0.02765407
1594339200,9239.35,9192.12,9254.53,2056835.95,0.006743724
1594360800,9150.49,9128.9,9239.35,1979374.66,0.011954304
1594382400,9163.43,9132,9203.31,1321033.89,0.007748299
1594404000,9220.86,9162.52,9250,2807577.7,0.009457297
1594425600,9282.77,9209.65,9309.53,1596218.25,0.010728791
1594447200,9259.8,9250.21,9295.18,839308.94,0.004837991
1594468800,9202.44,9181.88,9275.89,796187.73,0.010134877
1594490400,9220.17,9195.92,9249.49,573415.74,0.005791671
1594512000,9233.19,9205.02,9247.74,835016.46,0.004619507
1594533600,9267.93,9233,9287.53,684185.28,0.005871313
1594555200,9243.09,9240.95,9268.24,593646.35,0.002944464
1594576800,9215.37,9181,9339.99,1737081.53,0.017022502
1594598400,9296.27,9158.81,9328.42,1656648.38,0.018182072
1594620000,9279.96,9264.78,9313.3,724450.08,0.005209754
1594641600,9307.16,9244.65,9315,1255856.56,0.007552335
1594663200,9315.26,9281.29,9339.93,2402075.58,0.00627842
1594684800,9241.94,9203.84,9312.6,2944848.88,0.011678801
1594706400,9185.7,9152.19,9245,1734757.45,0.01003894
1594728000,9233.65,9125,9237.08,2011031.84,0.012133705
1594749600,9250.85,9187.15,9272.04,2942795.8,0.009155483
1594771200,9255.26,9236.72,9275,1904866,0.004127224
1594792800,9244.71,9224.57,9273.97,979749.28,0.005326737
1594814400,9217.37,9191.05,9249.16,1226295.47,0.006282733
1594836000,9207.37,9190,9247.41,2850806.07,0.006208225
1594857600,9198.95,9165,9234.99,2641316.73,0.007578785
1594879200,9202.91,9180.45,9225.15,1767457.97,0.00484545
1594900800,9082.74,9049.83,9207.08,4245140.45,0.017079248
1594922400,9126.55,9072.33,9142.32,1939006.25,0.007655606
1594944000,9133.92,9096.04,9151.75,1538520.84,0.00608736
1594965600,9101.1,9090,9140.8,1282206.94,0.0055575
1594987200,9137.15,9095,9138.09,969127.29,0.004715427
1595008800,9150.52,9130.43,9183.81,1424213.91,0.005812402
1595030400,9156.15,9149.24,9180.08,1497510.97,0.003359448
1595052000,9137.2,9128,9167.67,655007.02,0.004327163
1595073600,9160.87,9128.77,9201.8,1454835.13,0.007936491
1595095200,9166.78,9156.21,9172.22,630487.27,0.001745488
1595116800,9170.5,9150.39,9200,898836,0.005392391
1595138400,9145.75,9143.04,9180.34,792024.45,0.00406303
1595160000,9124.03,9105.8,9154.12,803486.36,0.005278498
1595181600,9152.65,9113.62,9171.78,1282988.68,0.00634119
1595203200,9208.26,9147.13,9231,1310686.85,0.00908569
1595224800,9190.25,9173.55,9219.43,962602.68,0.004976446
1595246400,9148.02,9132.72,9191.83,1450923.09,0.006430711
1595268000,9193.56,9143.32,9204.48,1243108.98,0.00664459
1595289600,9160.31,9146.8,9199.31,1428703.05,0.005708037
1595311200,9189.84,9153.47,9206.23,1707692.9,0.005730902
1595332800,9340,9180.72,9354.6,4172631.18,0.018587647
1595354400,9360.96,9320.46,9427.58,3133098.22,0.011362407
1595376000,9384,9342.99,9390.01,1504527.08,0.005007449
1595397600,9341.83,9334.73,9384.53,1846845.26,0.005306606
1595419200,9345.92,9280,9355.49,1785534.4,0.008069059
1595440800,9359.84,9314.44,9363.13,1954007.35,0.005200184
1595462400,9515.22,9354.3,9530,4800012.85,0.018436516
1595484000,9488.41,9468.09,9528.84,2900681.38,0.006375383
1595505600,9505.35,9481.63,9522.55,1692234.67,0.004297168
1595527200,9607.67,9470,9662.37,8618807.18,0.019909194
1595548800,9603.83,9566.83,9618.33,2246464.49,0.00535436
1595570400,9547.73,9515.99,9604.51,2615326.33,0.009216503
1595592000,9531.21,9470,9558,4595234.11,0.009206947
1595613600,9555.29,9503,9583.13,6056312.92,0.008361569
1595635200,9539.54,9515.14,9632,2926840.83,0.012132475
1595656800,9586.69,9523.54,9620,1748841.99,0.010027027
1595678400,9576.93,9565,9617,1405751.71,0.005407092
1595700000,9688.99,9557.57,9700.91,2491161.99,0.014775933
1595721600,9700.22,9641.29,9729,1699138.9,0.009015315
1595743200,9675.49,9650.99,9702.4,1335516.26,0.005298689
1595764800,9969.02,9671.91,10110.43,6846034.13,0.043373032
1595786400,9906.42,9830,9983.5,4585314.14,0.015375369
1595808000,9928.99,9844.01,9933.37,1663238.14,0.00899594
1595829600,10277.35,9918.81,10308.96,7398907.09,0.037845719
1595851200,10250.98,10118.33,10319.43,5591917.1,0.01948751
1595872800,10867.3,10221,10927.17,14336669.68,0.06462515
1595894400,11024.04,10721.36,11390,12637556.95,0.058704126
1595916000,10880.51,10837.28,11234.27,7607336.21,0.03533741
1595937600,10980.4,10540,11022.01,7234423.25,0.043731588
1595959200,10936.46,10850.02,11179.63,8512812.65,0.029483087
1595980800,10907.15,10843.08,11048.41,2758866.26,0.018584575
1596002400,10947.74,10829.89,10998.66,2057892.99,0.015344597
1596024000,11097.68,10931.84,11139.57,3142942.75,0.018647937
1596045600,11164.96,10985.6,11287,4439904.73,0.026703287
1596067200,11101.04,11043.05,11333.56,3755625.42,0.025632723
1596088800,10990.54,10954.52,11115,2497615.39,0.014438147
1596110400,10928.14,10890.17,11017.14,3541673.57,0.01152477
1596132000,11038.1,10834.87,11040.76,6324747.21,0.018648173
1596153600,11098.88,11034.38,11166.99,2812361.36,0.011875179
1596175200,11034.19,10961.17,11129.82,1977651.99,0.015152985
1596196800,11209.8,11034.19,11220,1975480.47,0.016560606
1596218400,11278.04,11116.04,11440.34,6645703.36,0.02834706
1596240000,11336.33,11224.77,11420.63,3127961.03,0.017149667
1596261600,11599.98,11224.33,11638.62,5455633.37,0.035596145
1596283200,11646.75,11557.23,11741.39,4520206.75,0.015684685
1596304800,11728.99,11492.17,11729,3986455.67,0.020191832
1596326400,11805.55,11563.75,11849.98,5958554.14,0.024154471
1596348000,11256.99,10500,12100.35,19009340.89,0.132256505
1596369600,11103.97,10949.56,11368.24,8669705.13,0.03682892
1596391200,11266.32,10961.87,11277.92,8188458.26,0.028023785
1596412800,11068.99,11007.2,11266.63,4777653.89,0.023026406
1596434400,11198.13,10943.76,11204,2718944.21,0.023227419
1596456000,11231.04,11127.67,11242.21,2714445.79,0.010188388
1596477600,11423.22,11196.97,11467,6273350.24,0.023548443
1596499200,11223,11142.95,11430.27,3188757.8,0.025136764
1596520800,11275.53,11221.39,11408.5,1653049.33,0.016400929
1596542400,11124.57,11048.3,11312.39,3568026.6,0.023345199
1596564000,11248.94,11021.29,11257.36,3875542.25,0.020970281
1596585600,11190.41,11163.58,11265.81,2468069.35,0.009074359
1596607200,11293.99,11093.03,11294,1520269.3,0.017794404
1596628800,11435.47,11272.74,11447.99,4033153.79,0.015308364
1596650400,11664.69,11390.28,11708.78,5809955.76,0.027201809
1596672000,11741.19,11509.66,11775.41,2898495.94,0.022568216
1596693600,11622.86,11564.64,11795.21,3274157.08,0.019547766
1596715200,11693.37,11617.86,11752.42,2330868.46,0.011449557
1596736800,11859.95,11690.88,11873.84,4160811.23,0.015408663
1596758400,11762.87,11630,11897.02,3846172.44,0.022444276
1596780000,11786.49,11731.98,11906.86,4202341.68,0.014687332
1596801600,11755.6,11689,11846.11,2546731.96,0.013262582
1596823200,11536.68,11425,11769.87,6752593.47,0.029301088
1596844800,11594.2,11304.73,11637.78,6452965.49,0.028618001
1596866400,11610.18,11517.99,11653.93,2067004.37,0.011664735
1596888000,11773,11565,11789.34,3461723.59,0.019029055
1596909600,11708.29,11600.88,11800,3092521.03,0.016874576
1596931200,11760.46,11650.41,11774.19,1851028.89,0.010512825
1596952800,11641.38,11637.65,11790,1357720.92,0.012921968
1596974400,11681.13,11615.58,11712.63,2484391.14,0.008285927
1596996000,11531,11510,11682.74,4217246.75,0.014785915
1597017600,11681.37,11523.34,11692.42,2702100.27,0.014460651
1597039200,11948.39,11682.2,12052.55,6268848.09,0.030727937
1597060800,11731.68,11506,11996.73,4983450.7,0.040905313
1597082400,11883.36,11709.57,11965.19,5390844.09,0.021363639
1597104000,11889.99,11763.83,11900,2378663.24,0.011442857
1597125600,11855.87,11805.54,11932.19,4043461.94,0.010614145
1597147200,11732.75,11645.8,11855.87,4710669.58,0.017718649
1597168800,11496.3,11293,11736.9,9945646.59,0.03782089
1597190400,11395.54,11133.92,11498.89,4516288.69,0.031739585
1597212000,11269.6,11227.39,11415.87,2969125.33,0.016510349
1597233600,11457.28,11166.11,11535.19,5229702.51,0.031996005
1597255200,11530.33,11425.69,11615.19,3665912.89,0.016314843
1597276800,11565.67,11486.74,11592.89,5577256,0.009156474
1597298400,11534.44,11514.81,11654.34,2020818.69,0.011972364
1597320000,11553.23,11279,11619.88,4292886.71,0.029335931
1597341600,11528.85,11390.43,11585.07,4424219.58,0.016800934
1597363200,11774.9,11479.68,11788.74,3555112.81,0.026216542
1597384800,11714.4,11664.9,11821.04,2969686.05,0.013208652
1597406400,11763.01,11636.14,11771.27,3115575.21,0.011479645
1597428000,11788.92,11642,11849.08,2589199.91,0.017476462
1597449600,11755.71,11698.45,11829.4,1597474.25,0.011069877
1597471200,11885.29,11755.71,11975,3446808.16,0.018312317
1597492800,11837.85,11819.45,11928.86,2102021.81,0.009171874
1597514400,11855.74,11690,11899.58,2480785.14,0.017612386
1597536000,11851.31,11702,11973.75,3445442.99,0.02269548
1597557600,11900.2,11772.94,11931.7,1601564.03,0.013305732
1597579200,11753,11724.72,11916.78,3123449.38,0.01611677
1597600800,11833.55,11689.3,11895.53,3602270.19,0.017336764
1597622400,11907.76,11791.92,11911.96,2237015.83,0.010077267
1597644000,11799.59,11770.93,11926.76,1489221.58,0.013065577
1597665600,11909.4,11786.05,11915,2967390.22,0.010822493
1597687200,12356.22,11755.74,12446.53,14659580.57,0.055500609
1597708800,12282.77,12215.95,12395.09,3046087.07,0.014452497
1597730400,12235.67,12213.74,12383.03,1667520.17,0.013671129
1597752000,12164.06,12159.72,12290.77,2297717.1,0.010662473
1597773600,11984.91,11827.22,12261.72,10565785.5,0.035435485
1597795200,11950,11950,12086.75,2595441.88,0.011314042
1597816800,11718.42,11653.5,12019.24,6164698.84,0.030429545
1597838400,11844.92,11620,11864.54,3618499.31,0.020610997
1597860000,11776.85,11659.99,11911.6,3729034.53,0.021123107
1597881600,11750,11567.79,11780.84,4167433.23,0.018084449
1597903200,11701.44,11683.8,11823.99,2314398.69,0.011856404
1597924800,11814.91,11672.54,11814.91,3560353.62,0.012050028
1597946400,11821.29,11743.15,11873.97,2745703.12,0.011017377
1597968000,11856.72,11809.79,11878.79,1719779.3,0.005808672
1597989600,11849.1,11781.64,11878.16,1436088.16,0.008125838
1598011200,11720.88,11693,11858.04,1927055.1,0.013917983
1598032800,11690,11613.02,11770.41,5351413.86,0.013371667
1598054400,11527.47,11494,11717.52,3615699.28,0.019075709
1598076000,11472.57,11375.12,11536.5,2652885.56,0.013988645
1598097600,11557.13,11472.2,11619.88,1848239.29,0.012709253
1598119200,11605.48,11561,11638.88,2167749.7,0.006691365
1598140800,11667.36,11573.7,11686.45,764678.73,0.009647926
1598162400,11577.57,11561,11687.55,1141295.6,0.010827761
1598184000,11526.78,11516.58,11620.6,989960.14,0.008951345
1598205600,11631.81,11523.44,11660.49,2858767.01,0.011753365
1598227200,11647.23,11631.74,11713.94,1932715.91,0.00701728
1598248800,11657.51,11588.68,11690.95,1611740.32,0.008747792
1598270400,11793.18,11645.93,11824.46,2805766.99,0.015098364
1598292000,11751.05,11729.19,11821.57,2331646.53,0.007814529
1598313600,11749.27,11700,11785.61,1874791.5,0.007263943
1598335200,11669.48,11654,11765,2148069.35,0.009434764
1598356800,11620,11513.92,11669.96,3591592.66,0.013371083
1598378400,11234.34,11182.11,11620,7457809.27,0.037684165
1598400000,11323.25,11122.05,11388.36,3228949.96,0.023384403
1598421600,11360.35,11253.42,11403.11,1874309.53,0.013127121
1598443200,11382.91,11299.67,11444.46,3332167.44,0.012651536
1598464800,11451.26,11250.56,11535.58,5857932.47,0.024707904
1598486400,11460.7,11429.05,11509.04,2183723.71,0.006950189
1598508000,11353.69,11335.6,11478.97,2183001.02,0.012489797
1598529600,11316.46,11303.56,11440.15,2074989.31,0.011939529
1598551200,11189.27,11127.48,11583.01,9574333.92,0.039327429
1598572800,11328.72,11160.87,11339,3307496.08,0.015709498
1598594400,11402.68,11278.07,11405,2907217.74,0.011129329
1598616000,11467.42,11362.31,11469.99,1899639.2,0.009387977
1598637600,11472.64,11401.59,11535.69,2248449.41,0.011624792
1598659200,11521.49,11459.25,11533.7,1310074.36,0.006454997
1598680800,11504.57,11465.96,11539.09,1622957.53,0.006337588
1598702400,11449.57,11426,11575,1996059.81,0.01287257
1598724000,11509.43,11436.55,11529.55,1058181.26,0.00806623
1598745600,11468.3,11462,11549.66,1454458.44,0.007589834
1598767200,11588.41,11460.88,11642.29,2355305.58,0.015581986
1598788800,11603.52,11549.17,11610,1067236.43,0.005239449
1598810400,11643.53,11563.98,11684.02,1841230.57,0.010273861
1598832000,11714.59,11592.28,11714.59,1423235.58,0.010440826
1598853600,11666.7,11655.47,11720.99,1548359.16,0.005589971
1598875200,11674.18,11572.8,11706.66,2375482.73,0.011434517
1598896800,11708.3,11663.47,11780,4099257.92,0.00989219
1598918400,11650,11611.11,11735.08,2387667.35,0.010564052
1598940000,11785.28,11539.73,11789.67,3273923.04,0.021199915
1598961600,11866.33,11771.6,11945,4416321.08,0.014516534
1598983200,11957,11801.24,12049.01,5166619.07,0.020563515
1599004800,11921.44,11844.62,12046.68,4302580.75,0.016773086
1599026400,11870.3,11830,11948.55,3788385.39,0.009921706
1599048000,11409,11167.05,11868.45,10858493.52,0.05909786
1599069600,11358.4,11200.65,11470,8597326.93,0.023482999
1599091200,11385.83,11306,11440,1795786.69,0.011713287
1599112800,11279.81,11263.31,11443,1705778.97,0.01570305
1599134400,11213.35,11192,11468.65,2889716.99,0.024122281
1599156000,10692.3,10489.11,11250.76,14560482.35,0.067697649
1599177600,10156.88,10000,10792.88,7279151.39,0.073463246
1599199200,10290.86,10077.34,10355.99,3228365.76,0.026907133
1599220800,10421.08,10116,10529.9,3371964.72,0.039307116
1599242400,10409.26,9853.54,10499.99,6801397.31,0.061566725
1599264000,10454.12,10342.38,10625.04,2650751.5,0.026603194
1599285600,10411.14,10372.32,10564.99,891552.59,0.018236648
1599307200,10227.79,10131.24,10498.98,2200593.66,0.03502626
1599328800,10134.26,9974.31,10345,6697696.6,0.035832769
1599350400,10166,9880,10207.96,8014247.58,0.032127869
1599372000,10124.29,9997.1,10246.6,2405225.3,0.02434954
1599393600,10266.12,10068.41,10284.57,2956506.48,0.021017894
1599415200,10206.3,10123.46,10300,2486612.62,0.017139806
1599436800,10247.2,10184,10346.77,2204408.49,0.015731479
1599458400,10102,10092,10316.74,1684582.4,0.021784013
1599480000,10025,10000,10185.71,2778506.31,0.018232406
1599501600,10163.38,9874.77,10228.88,6632437.94,0.034618648
1599523200,10371.08,10094.11,10400,2903084.54,0.0294125
1599544800,10225.52,10225,10432.64,2067793.41,0.01990292
1599566400,9982.43,9936.34,10329.2,2881483.47,0.038033923
1599588000,10148.43,9925.55,10168.12,3296789.43,0.023855934
1599609600,10126.64,9858.88,10203.92,4727311.1,0.033814456
1599631200,10086.51,9981.25,10149.15,1119658.6,0.016543257
1599652800,10218.16,10065.25,10265.99,1245785.35,0.019553886
1599674400,10267.41,10169.28,10277.77,1656789.17,0.010555792
1599696000,10220.58,10172.44,10340,1901083.57,0.016205029
1599717600,10376.34,10215.46,10412.95,1842096.9,0.018965807
1599739200,10292.41,10232.72,10381,1444859,0.014283788
1599760800,10344.46,10285.68,10481.67,3071065.26,0.018698356
1599782400,10339.56,10252,10374.39,1643616.38,0.01179732
1599804000,10280,10204.16,10378.74,1553071.66,0.016820924
1599825600,10259.95,10239.53,10329.08,1935883.62,0.008669698
1599847200,10298.34,10251.99,10340.33,1251418.77,0.008543248
1599868800,10387.11,10291.97,10393.94,906877.34,0.009810524
1599890400,10357.12,10322.96,10394.99,591408.41,0.0069293
1599912000,10338.91,10308.99,10360.55,903344.65,0.00497657
1599933600,10376.7,10271.35,10378.91,1488885.82,0.010363323
1599955200,10439.68,10376.5,10477,2104971.13,0.009592441
1599976800,10530.82,10402.11,10576.23,2578082.12,0.016463333
1599998400,10328.51,10309.01,10558.99,2989940.27,0.023674613
1600020000,10280.18,10215,10349.86,2739148.12,0.013030128
1600041600,10329.94,10244.01,10329.94,1075091.06,0.008318538
1600063200,10338.77,10248.86,10368.13,2273359.5,0.011503521
1600084800,10466.59,10324.94,10468.5,3556151.69,0.013713522
1600106400,10683.89,10450.52,10745,6793406.47,0.027406235
1600128000,10677.34,10618.79,10740,2564688.09,0.011285847
1600149600,10740.2,10651.32,10833.23,2939337.34,0.016791852
1600171200,10822.83,10617.05,10872.98,4326401.98,0.023538165
1600192800,10795.65,10703.17,10927.37,4690601.23,0.020517288
1600214400,10784.78,10746.02,10877.86,2248510.49,0.012120031
1600236000,10776.01,10666.35,10826.24,3012020.42,0.014768747
1600257600,10899.05,10764.12,10938.09,3386894.65,0.015904971
1600279200,11029.68,10861.97,11084.12,5889421.6,0.020042186
1600300800,10953.73,10943.1,11078.4,2566631.73,0.012212955
1600322400,10915.56,10851.85,11037.86,3218576.32,0.016851998
1600344000,10875.75,10783.25,10924.47,2219571.08,0.012926943
1600365600,10858.81,10750,10880.53,3623078.65,0.011996658
1600387200,10938.06,10858.81,10965,1711452.8,0.009684451
1600408800,10925,10881.58,10954.37,1210117.68,0.006644837
1600430400,10974.69,10902.65,11036.14,1814483.46,0.012095715
1600452000,10832.59,10817.99,10999.11,2231887.38,0.016466787
1600473600,10933.83,10818.62,10945.96,1444934.65,0.011633516
1600495200,10930.68,10924.57,10995.36,1310813.01,0.00643817
1600516800,11134.91,10889.03,11141.93,2335510.11,0.022698042
1600538400,11062.4,11050,11173.26,2096248.49,0.011031695
1600560000,11078.75,11014.42,11085,1825171.08,0.006367163
1600581600,10950.94,10900,11078.75,2011071.01,0.016134492
1600603200,10949.26,10925.03,10990.75,1358410.21,0.005979574
1600624800,10893.65,10760.27,10954.61,2852511.88,0.017740476
1600646400,10917.79,10822.01,10936.28,1888347.48,0.010448708
1600668000,10960.24,10894.74,10986.28,1979508.14,0.008332211
1600689600,10629.72,10581.39,10974.9,4734881.69,0.035855452
1600711200,10395.27,10300,10634.22,4803456.53,0.031428727
1600732800,10412.84,10380.04,10535.47,3795894.21,0.01475302
1600754400,10464.93,10359.85,10490.43,2612754.13,0.012447536
1600776000,10447,10361.32,10501.36,2576711.26,0.013335416
1600797600,10489.24,10421.3,10517.23,3135291.95,0.009121223
1600819200,10528.47,10456,10571.12,1802166.29,0.010890048
1600840800,10472.22,10447.62,10533.69,1750211.75,0.008170926
1600862400,10472.8,10382.11,10491.66,1242587.25,0.010441627
1600884000,10456.72,10447.43,10533.49,1422431.52,0.008170132
1600905600,10236.29,10140.7,10459.98,3260814.86,0.030523959
1600927200,10291.24,10200,10338.26,1099303.04,0.013373624
1600948800,10409.5,10282.55,10435.2,1711136.76,0.014628373
1600970400,10665.79,10333.46,10720,3034537.76,0.036057836
1600992000,10736.12,10599,10787.23,2088243.37,0.017449336
1601013600,10642.2,10641.9,10755.36,1293766.12,0.010549159
1601035200,10628.99,10557.6,10700.85,3425270.8,0.013386787
1601056800,10691.49,10553.55,10710.11,2181501.15,0.014617964
1601078400,10684.59,10651.79,10747.38,1697539.21,0.008894261
